date,cities,pct_chng_feb_1
2020-02-14,Telford,5.11
2020-02-14,Aberdeen,3.71
2020-02-14,Barnsley,-1.22
2020-02-14,Basildon,-5.72
2020-02-14,Bradford,7.6
2020-02-14,Brighton,0.98
2020-02-14,Coventry,2.83
2020-02-14,Plymouth,4.32
2020-02-14,Southend,-2.2
2020-02-14,Worthing,3.79
2020-02-14,Aldershot,-1.22
2020-02-14,Blackburn,-4.67
2020-02-14,Blackpool,-0.17
2020-02-14,Cambridge,-2.09
2020-02-14,Doncaster,2.2
2020-02-14,Edinburgh,0.47
2020-02-14,Leicester,-2.13
2020-02-14,Liverpool,4.05
2020-02-14,Mansfield,0.61
2020-02-14,Newcastle,1.84
2020-02-14,Sheffield,0.45
2020-02-14,Wakefield,2.38
2020-02-14,Birkenhead,3.1
2020-02-14,Birmingham,5.71
2020-02-14,Gloucester,3.85
2020-02-14,Manchester,0.89
2020-02-14,Nottingham,-1.47
2020-02-14,Portsmouth,0.65
2020-02-14,Sunderland,5.85
2020-02-14,Warrington,0.06
2020-02-14,Bournemouth,-0.49
2020-02-14,Northampton,1.27
2020-02-14,Southampton,-0.01
2020-02-14,Huddersfield,-1.6
2020-02-14,Peterborough,-0.19
2020-02-14,Middlesbrough,-3.2
2020-02-14,Milton Keynes,1.81
2020-02-15,Hull,2.02
2020-02-15,York,2.05
2020-02-15,Derby,3.02
2020-02-15,Leeds,0.77
2020-02-15,Luton,-3.52
2020-02-15,Stoke,0.41
2020-02-15,Wigan,-0.8
2020-02-15,Dundee,2.52
2020-02-15,Exeter,3.62
2020-02-15,London,0.85
2020-02-15,Oxford,1.3
2020-02-15,Slough,1.76
2020-02-15,Belfast,-1.24
2020-02-15,Bristol,-0.1
2020-02-15,Burnley,-6.57
2020-02-15,Cardiff,0.89
2020-02-15,Chatham,1.46
2020-02-15,Crawley,1.98
2020-02-15,Glasgow,3.49
2020-02-15,Ipswich,-1.06
2020-02-15,Newport,-0.27
2020-02-15,Norwich,-1.41
2020-02-15,Preston,3.34
2020-02-15,Reading,-0.79
2020-02-15,Swansea,-0.48
2020-02-15,Swindon,2.55
2020-02-15,Telford,4.57
2020-02-15,Aberdeen,3.29
2020-02-15,Barnsley,-1.06
2020-02-15,Basildon,-5.88
2020-02-15,Bradford,6.71
2020-02-15,Brighton,1.11
2020-02-15,Coventry,2.95
2020-02-15,Plymouth,3.89
2020-02-15,Southend,-2.45
2020-02-15,Worthing,3.75
2020-02-15,Aldershot,-2.23
2020-02-15,Blackburn,-4.88
2020-02-15,Blackpool,-0.61
2020-02-15,Cambridge,-2.46
2020-02-15,Doncaster,1.98
2020-02-15,Edinburgh,0.12
2020-02-15,Leicester,-2.66
2020-02-15,Liverpool,3.47
2020-02-15,Mansfield,-0.22
2020-02-15,Newcastle,0.89
2020-02-15,Sheffield,0.38
2020-02-15,Wakefield,1.8
2020-02-15,Birkenhead,2.6
2020-02-15,Birmingham,5.25
2020-02-15,Gloucester,3.11
2020-02-15,Manchester,0.29
2020-02-15,Nottingham,-1.59
2020-02-15,Portsmouth,0.75
2020-02-15,Sunderland,4.69
2020-02-15,Warrington,-0.45
2020-02-15,Bournemouth,-0.79
2020-02-15,Northampton,0.2
2020-02-15,Southampton,-0.42
2020-02-15,Huddersfield,-2
2020-02-15,Peterborough,-0.61
2020-02-15,Middlesbrough,-3.94
2020-02-15,Milton Keynes,1.54
2020-02-16,Hull,1.54
2020-02-16,York,2.11
2020-02-16,Derby,3.17
2020-02-16,Leeds,0.61
2020-02-16,Luton,-4.31
2020-02-16,Stoke,0.45
2020-02-16,Wigan,-0.92
2020-02-16,Dundee,3.42
2020-02-16,Exeter,3.58
2020-02-16,London,0.55
2020-02-16,Oxford,1.12
2020-02-16,Slough,1.67
2020-02-16,Belfast,-1.81
2020-02-16,Bristol,-0.4
2020-02-16,Burnley,-7.85
2020-02-16,Cardiff,0.03
2020-02-16,Chatham,1.56
2020-02-16,Crawley,2.11
2020-02-16,Glasgow,3.62
2020-02-16,Ipswich,-1.21
2020-02-16,Newport,-0.72
2020-02-16,Norwich,-1.57
2020-02-16,Preston,3.78
2020-02-16,Reading,-1.1
2020-02-16,Swansea,-0.53
2020-02-16,Swindon,1.5
2020-02-16,Telford,3.62
2020-02-16,Aberdeen,2.48
2020-02-16,Barnsley,-0.99
2020-02-16,Basildon,-6.03
2020-02-16,Bradford,6.1
2020-02-16,Brighton,1.23
2020-02-16,Coventry,2.84
2020-02-16,Plymouth,3.5
2020-02-16,Southend,-2.49
2020-02-16,Worthing,3.91
2020-02-16,Aldershot,-3.27
2020-02-16,Blackburn,-5.06
2020-02-16,Blackpool,-1.05
2020-02-16,Cambridge,-2.77
2020-02-16,Doncaster,1.72
2020-02-16,Edinburgh,-0.26
2020-02-16,Leicester,-3.07
2020-02-16,Liverpool,3.03
2020-02-16,Mansfield,-0.51
2020-02-16,Newcastle,0.16
2020-02-16,Sheffield,0.35
2020-02-16,Wakefield,1.44
2020-02-16,Birkenhead,2.29
2020-02-16,Birmingham,4.7
2020-02-16,Gloucester,2.33
2020-02-16,Manchester,-0.23
2020-02-16,Nottingham,-1.56
2020-02-16,Portsmouth,1.01
2020-02-16,Sunderland,3.74
2020-02-16,Warrington,-0.82
2020-02-16,Bournemouth,-1.1
2020-02-16,Northampton,-0.75
2020-02-16,Southampton,-0.76
2020-02-16,Huddersfield,-1.64
2020-02-16,Peterborough,-1.08
2020-02-16,Middlesbrough,-4.6
2020-02-16,Milton Keynes,1.34
2020-02-17,Hull,1.63
2020-02-17,York,2.21
2020-02-17,Derby,3.27
2020-02-17,Leeds,0.84
2020-02-17,Luton,-4.47
2020-02-17,Stoke,0.62
2020-02-17,Wigan,-0.95
2020-02-17,Dundee,4.3
2020-02-17,Exeter,3.58
2020-02-17,London,0.46
2020-02-17,Oxford,1.14
2020-02-17,Slough,1.65
2020-02-17,Belfast,-1.62
2020-02-17,Bristol,-0.41
2020-02-17,Burnley,-8.85
2020-02-17,Cardiff,-0.54
2020-02-17,Chatham,1.7
2020-02-17,Crawley,2.22
2020-02-17,Glasgow,3.7
2020-02-17,Ipswich,-0.99
2020-02-17,Newport,-1.06
2020-02-17,Norwich,-1.69
2020-02-17,Preston,4.28
2020-02-17,Reading,-1.24
2020-02-17,Swansea,-0.4
2020-02-17,Swindon,0.79
2020-02-17,Telford,3.1
2020-02-17,Aberdeen,2.16
2020-02-17,Barnsley,-0.56
2020-02-17,Basildon,-5.97
2020-02-17,Bradford,5.79
2020-02-17,Brighton,1.45
2020-02-17,Coventry,2.96
2020-02-17,Plymouth,3.1
2020-02-17,Southend,-2.31
2020-02-17,Worthing,4.08
2020-02-17,Aldershot,-3.97
2020-02-17,Blackburn,-4.95
2020-02-17,Blackpool,-1.14
2020-02-17,Cambridge,-2.94
2020-02-17,Doncaster,1.71
2020-02-17,Edinburgh,-0.48
2020-02-17,Leicester,-3.3
2020-02-17,Liverpool,2.65
2020-02-17,Mansfield,-0.76
2020-02-17,Newcastle,-0.33
2020-02-17,Sheffield,0.51
2020-02-17,Wakefield,1.32
2020-02-17,Birkenhead,1.81
2020-02-17,Birmingham,4.34
2020-02-17,Gloucester,1.74
2020-02-17,Manchester,-0.53
2020-02-17,Nottingham,-1.5
2020-02-17,Portsmouth,1.07
2020-02-17,Sunderland,3.48
2020-02-17,Warrington,-1.03
2020-02-17,Bournemouth,-1.49
2020-02-17,Northampton,-1.48
2020-02-17,Southampton,-1.01
2020-02-17,Huddersfield,-1.5
2020-02-17,Peterborough,-1.5
2020-02-17,Middlesbrough,-4.97
2020-02-17,Milton Keynes,1.24
2020-02-18,Hull,2.06
2020-02-18,York,2.27
2020-02-18,Derby,3.76
2020-02-18,Leeds,1.33
2020-02-18,Luton,-3.97
2020-02-18,Stoke,1.07
2020-02-18,Wigan,-1.02
2020-02-18,Dundee,5.5
2020-02-18,Exeter,3.7
2020-02-18,London,0.68
2020-02-18,Oxford,1.28
2020-02-18,Slough,1.54
2020-02-18,Belfast,-0.29
2020-02-18,Bristol,-0.1
2020-02-18,Burnley,-9.15
2020-02-18,Cardiff,-0.79
2020-02-18,Chatham,1.86
2020-02-18,Crawley,2.42
2020-02-18,Glasgow,4.03
2020-02-18,Ipswich,-0.51
2020-02-18,Newport,-1.01
2020-02-18,Norwich,-1.89
2020-02-18,Preston,4.77
2020-02-18,Reading,-1.02
2020-02-18,Swansea,-0.03
2020-02-18,Swindon,0.28
2020-02-18,Telford,2.54
2020-02-18,Aberdeen,1.96
2020-02-18,Barnsley,0.13
2020-02-18,Basildon,-5.67
2020-02-18,Bradford,5.42
2020-02-18,Brighton,2.02
2020-02-18,Coventry,3.25
2020-02-18,Plymouth,3.15
2020-02-18,Southend,-2.32
2020-02-18,Worthing,4.34
2020-02-18,Aldershot,-4.53
2020-02-18,Blackburn,-4.54
2020-02-18,Blackpool,-1.07
2020-02-18,Cambridge,-2.9
2020-02-18,Doncaster,2.12
2020-02-18,Edinburgh,-0.39
2020-02-18,Leicester,-3.44
2020-02-18,Liverpool,2.45
2020-02-18,Mansfield,-0.66
2020-02-18,Newcastle,-0.79
2020-02-18,Sheffield,0.57
2020-02-18,Wakefield,1.04
2020-02-18,Birkenhead,1.68
2020-02-18,Birmingham,4.37
2020-02-18,Gloucester,1.57
2020-02-18,Manchester,-0.65
2020-02-18,Nottingham,-1.2
2020-02-18,Portsmouth,1.42
2020-02-18,Sunderland,3.17
2020-02-18,Warrington,-0.92
2020-02-18,Bournemouth,-1.47
2020-02-18,Northampton,-1.99
2020-02-18,Southampton,-1.11
2020-02-18,Huddersfield,-1.12
2020-02-18,Peterborough,-1.45
2020-02-18,Middlesbrough,-5.04
2020-02-18,Milton Keynes,1.35
2020-02-19,Hull,2.12
2020-02-19,York,2.34
2020-02-19,Derby,4.08
2020-02-19,Leeds,1.86
2020-02-19,Luton,-3.3
2020-02-19,Stoke,1.35
2020-02-19,Wigan,-1.14
2020-02-19,Dundee,5.72
2020-02-19,Exeter,3.55
2020-02-19,London,0.72
2020-02-19,Oxford,1.51
2020-02-19,Slough,1.33
2020-02-19,Belfast,0.67
2020-02-19,Bristol,0.18
2020-02-19,Burnley,-9.26
2020-02-19,Cardiff,-1.11
2020-02-19,Chatham,2.07
2020-02-19,Crawley,2.68
2020-02-19,Glasgow,4.07
2020-02-19,Ipswich,0.05
2020-02-19,Newport,-1.1
2020-02-19,Norwich,-1.93
2020-02-19,Preston,5.09
2020-02-19,Reading,-0.94
2020-02-19,Swansea,0.26
2020-02-19,Swindon,-0.17
2020-02-19,Telford,1.86
2020-02-19,Aberdeen,1.33
2020-02-19,Barnsley,0.96
2020-02-19,Basildon,-5.53
2020-02-19,Bradford,5.44
2020-02-19,Brighton,2.47
2020-02-19,Coventry,3.22
2020-02-19,Plymouth,3.08
2020-02-19,Southend,-2.43
2020-02-19,Worthing,4.16
2020-02-19,Aldershot,-4.2
2020-02-19,Blackburn,-3.9
2020-02-19,Blackpool,-1.31
2020-02-19,Cambridge,-2.99
2020-02-19,Doncaster,2.8
2020-02-19,Edinburgh,-0.54
2020-02-19,Leicester,-3.68
2020-02-19,Liverpool,2.51
2020-02-19,Mansfield,-0.71
2020-02-19,Newcastle,-1.17
2020-02-19,Sheffield,0.8
2020-02-19,Wakefield,1.09
2020-02-19,Birkenhead,1.16
2020-02-19,Birmingham,4.23
2020-02-19,Gloucester,1.08
2020-02-19,Manchester,-0.67
2020-02-19,Nottingham,-1.1
2020-02-19,Portsmouth,1.73
2020-02-19,Sunderland,3.2
2020-02-19,Warrington,-0.92
2020-02-19,Bournemouth,-1.43
2020-02-19,Northampton,-2.59
2020-02-19,Southampton,-1.07
2020-02-19,Huddersfield,-0.76
2020-02-19,Peterborough,-1.31
2020-02-19,Middlesbrough,-5.04
2020-02-19,Milton Keynes,1.54
2020-02-20,Hull,2.26
2020-02-20,York,2.41
2020-02-20,Derby,4.4
2020-02-20,Leeds,2.29
2020-02-20,Luton,-2.75
2020-02-20,Stoke,1.5
2020-02-20,Wigan,-1.13
2020-02-20,Dundee,6.07
2020-02-20,Exeter,3.43
2020-02-20,London,0.8
2020-02-20,Oxford,1.62
2020-02-20,Slough,1.14
2020-02-20,Belfast,1.44
2020-02-20,Bristol,0.48
2020-02-20,Burnley,-9.2
2020-02-20,Cardiff,-1.31
2020-02-20,Chatham,2.52
2020-02-20,Crawley,2.67
2020-02-20,Glasgow,4.12
2020-02-20,Ipswich,0.41
2020-02-20,Newport,-1.1
2020-02-20,Norwich,-2.01
2020-02-20,Preston,5.46
2020-02-20,Reading,-0.95
2020-02-20,Swansea,0.61
2020-02-20,Swindon,-0.42
2020-02-20,Telford,1.37
2020-02-20,Aberdeen,0.77
2020-02-20,Barnsley,1.95
2020-02-20,Basildon,-5.3
2020-02-20,Bradford,5.46
2020-02-20,Brighton,2.74
2020-02-20,Coventry,3.24
2020-02-20,Plymouth,2.99
2020-02-20,Southend,-2.8
2020-02-20,Worthing,3.71
2020-02-20,Aldershot,-3.81
2020-02-20,Blackburn,-3.34
2020-02-20,Blackpool,-1.35
2020-02-20,Cambridge,-3.16
2020-02-20,Doncaster,3.26
2020-02-20,Edinburgh,-0.94
2020-02-20,Leicester,-3.94
2020-02-20,Liverpool,2.62
2020-02-20,Mansfield,-0.54
2020-02-20,Newcastle,-1.44
2020-02-20,Sheffield,0.85
2020-02-20,Wakefield,1.05
2020-02-20,Birkenhead,0.71
2020-02-20,Birmingham,4.25
2020-02-20,Gloucester,0.75
2020-02-20,Manchester,-0.62
2020-02-20,Nottingham,-1.06
2020-02-20,Portsmouth,2.13
2020-02-20,Sunderland,3.28
2020-02-20,Warrington,-0.72
2020-02-20,Bournemouth,-1.45
2020-02-20,Northampton,-3.21
2020-02-20,Southampton,-1.01
2020-02-20,Huddersfield,-0.71
2020-02-20,Peterborough,-1.06
2020-02-20,Middlesbrough,-4.82
2020-02-20,Milton Keynes,1.79
2020-02-21,Hull,2.36
2020-02-21,York,2.56
2020-02-21,Derby,4.98
2020-02-21,Leeds,2.57
2020-02-21,Luton,-2.13
2020-02-21,Stoke,1.88
2020-02-21,Wigan,-0.77
2020-02-21,Dundee,6.32
2020-02-21,Exeter,3.46
2020-02-21,London,0.77
2020-02-21,Oxford,1.93
2020-02-21,Slough,0.97
2020-02-21,Belfast,2.55
2020-02-21,Bristol,0.77
2020-02-21,Burnley,-9.26
2020-02-21,Cardiff,-1.31
2020-02-21,Chatham,2.61
2020-02-21,Crawley,2.6
2020-02-21,Glasgow,4.21
2020-02-21,Ipswich,0.83
2020-02-21,Newport,-1.12
2020-02-21,Norwich,-1.86
2020-02-21,Preston,5.73
2020-02-21,Reading,-1.1
2020-02-21,Swansea,0.75
2020-02-21,Swindon,-0.81
2020-02-21,Telford,1.2
2020-02-21,Aberdeen,0.27
2020-02-21,Barnsley,2.99
2020-02-21,Basildon,-5.2
2020-02-21,Bradford,5.58
2020-02-21,Brighton,2.91
2020-02-21,Coventry,3.06
2020-02-21,Plymouth,2.8
2020-02-21,Southend,-3.36
2020-02-21,Worthing,3.31
2020-02-21,Aldershot,-3.63
2020-02-21,Blackburn,-3.03
2020-02-21,Blackpool,-1.6
2020-02-21,Cambridge,-3.44
2020-02-21,Doncaster,3.79
2020-02-21,Edinburgh,-0.99
2020-02-21,Leicester,-4.3
2020-02-21,Liverpool,2.67
2020-02-21,Mansfield,-0.15
2020-02-21,Newcastle,-1.71
2020-02-21,Sheffield,0.83
2020-02-21,Wakefield,1.12
2020-02-21,Birkenhead,0.53
2020-02-21,Birmingham,4.3
2020-02-21,Gloucester,0.43
2020-02-21,Manchester,-0.64
2020-02-21,Nottingham,-0.84
2020-02-21,Portsmouth,2.52
2020-02-21,Sunderland,3.24
2020-02-21,Warrington,-0.13
2020-02-21,Bournemouth,-1.55
2020-02-21,Northampton,-3.84
2020-02-21,Southampton,-1.09
2020-02-21,Huddersfield,-0.39
2020-02-21,Peterborough,-0.68
2020-02-21,Middlesbrough,-4.55
2020-02-21,Milton Keynes,2.07
2020-02-22,Hull,3.12
2020-02-22,York,2.8
2020-02-22,Derby,5.5
2020-02-22,Leeds,3.3
2020-02-22,Luton,-1.32
2020-02-22,Stoke,2.3
2020-02-22,Wigan,-0.3
2020-02-22,Dundee,6.67
2020-02-22,Exeter,3.63
2020-02-22,London,0.97
2020-02-22,Oxford,2.44
2020-02-22,Slough,1.46
2020-02-22,Belfast,4.33
2020-02-22,Bristol,1.19
2020-02-22,Burnley,-9
2020-02-22,Cardiff,-0.85
2020-02-22,Chatham,2.93
2020-02-22,Crawley,2.74
2020-02-22,Glasgow,4.5
2020-02-22,Ipswich,1.25
2020-02-22,Newport,-1.13
2020-02-22,Norwich,-2.05
2020-02-22,Preston,6.16
2020-02-22,Reading,-1.36
2020-02-22,Swansea,1.22
2020-02-22,Swindon,-0.82
2020-02-22,Telford,1.16
2020-02-22,Aberdeen,0.04
2020-02-22,Barnsley,3.92
2020-02-22,Basildon,-5
2020-02-22,Bradford,5.82
2020-02-22,Brighton,2.96
2020-02-22,Coventry,3.05
2020-02-22,Plymouth,3.01
2020-02-22,Southend,-3.58
2020-02-22,Worthing,2.95
2020-02-22,Aldershot,-3.23
2020-02-22,Blackburn,-2.91
2020-02-22,Blackpool,-0.97
2020-02-22,Cambridge,-3.45
2020-02-22,Doncaster,4.65
2020-02-22,Edinburgh,-0.67
2020-02-22,Leicester,-4.02
2020-02-22,Liverpool,2.95
2020-02-22,Mansfield,1.08
2020-02-22,Newcastle,-1.5
2020-02-22,Sheffield,1.21
2020-02-22,Wakefield,1.58
2020-02-22,Birkenhead,0.5
2020-02-22,Birmingham,4.6
2020-02-22,Gloucester,0.58
2020-02-22,Manchester,-0.44
2020-02-22,Nottingham,-0.57
2020-02-22,Portsmouth,3.06
2020-02-22,Sunderland,4.27
2020-02-22,Warrington,0.5
2020-02-22,Bournemouth,-1.72
2020-02-22,Northampton,-3.46
2020-02-22,Southampton,-1.09
2020-02-22,Huddersfield,0.56
2020-02-22,Peterborough,-0.08
2020-02-22,Middlesbrough,-3.8
2020-02-22,Milton Keynes,2.51
2020-02-23,Hull,3.82
2020-02-23,York,2.84
2020-02-23,Derby,5.88
2020-02-23,Leeds,3.79
2020-02-23,Luton,-0.58
2020-02-23,Stoke,2.5
2020-02-23,Wigan,0.03
2020-02-23,Dundee,7.22
2020-02-23,Exeter,3.92
2020-02-23,London,1.2
2020-02-23,Oxford,2.97
2020-02-23,Slough,1.56
2020-02-23,Belfast,6.05
2020-02-23,Bristol,1.58
2020-02-23,Burnley,-8.74
2020-02-23,Cardiff,-0.36
2020-02-23,Chatham,3.3
2020-02-23,Crawley,3.07
2020-02-23,Glasgow,4.69
2020-02-23,Ipswich,1.76
2020-02-23,Newport,-1.24
2020-02-23,Norwich,-1.99
2020-02-23,Preston,6.56
2020-02-23,Reading,-1.28
2020-02-23,Swansea,1.61
2020-02-23,Swindon,-0.53
2020-02-23,Telford,1.38
2020-02-23,Aberdeen,0.43
2020-02-23,Barnsley,4.93
2020-02-23,Basildon,-4.84
2020-02-23,Bradford,5.96
2020-02-23,Brighton,3.04
2020-02-23,Coventry,3.32
2020-02-23,Plymouth,3.08
2020-02-23,Southend,-3.93
2020-02-23,Worthing,2.3
2020-02-23,Aldershot,-2.76
2020-02-23,Blackburn,-2.83
2020-02-23,Blackpool,-0.57
2020-02-23,Cambridge,-3.36
2020-02-23,Doncaster,5.59
2020-02-23,Edinburgh,-0.17
2020-02-23,Leicester,-3.74
2020-02-23,Liverpool,3.02
2020-02-23,Mansfield,1.86
2020-02-23,Newcastle,-1.18
2020-02-23,Sheffield,1.63
2020-02-23,Wakefield,2.04
2020-02-23,Birkenhead,0.1
2020-02-23,Birmingham,4.98
2020-02-23,Gloucester,0.98
2020-02-23,Manchester,-0.28
2020-02-23,Nottingham,-0.29
2020-02-23,Portsmouth,3.26
2020-02-23,Sunderland,5
2020-02-23,Warrington,1.05
2020-02-23,Bournemouth,-1.79
2020-02-23,Northampton,-3.25
2020-02-23,Southampton,-0.95
2020-02-23,Huddersfield,0.85
2020-02-23,Peterborough,0.61
2020-02-23,Middlesbrough,-3.32
2020-02-23,Milton Keynes,2.85
2020-02-24,Hull,3.93
2020-02-24,York,2.75
2020-02-24,Derby,6.22
2020-02-24,Leeds,4.18
2020-02-24,Luton,-0.13
2020-02-24,Stoke,2.67
2020-02-24,Wigan,0.12
2020-02-24,Dundee,7.94
2020-02-24,Exeter,3.84
2020-02-24,London,1.21
2020-02-24,Oxford,3.3
2020-02-24,Slough,1.59
2020-02-24,Belfast,7.14
2020-02-24,Bristol,1.66
2020-02-24,Burnley,-8.45
2020-02-24,Cardiff,-0.18
2020-02-24,Chatham,3.59
2020-02-24,Crawley,3.28
2020-02-24,Glasgow,4.73
2020-02-24,Ipswich,1.95
2020-02-24,Newport,-1.36
2020-02-24,Norwich,-1.99
2020-02-24,Preston,6.54
2020-02-24,Reading,-1.36
2020-02-24,Swansea,1.87
2020-02-24,Swindon,-0.63
2020-02-24,Telford,1.31
2020-02-24,Aberdeen,0.32
2020-02-24,Barnsley,5.61
2020-02-24,Basildon,-4.86
2020-02-24,Bradford,5.81
2020-02-24,Brighton,3.01
2020-02-24,Coventry,3.33
2020-02-24,Plymouth,3.13
2020-02-24,Southend,-4.4
2020-02-24,Worthing,1.82
2020-02-24,Aldershot,-2.51
2020-02-24,Blackburn,-2.96
2020-02-24,Blackpool,-0.61
2020-02-24,Cambridge,-3.46
2020-02-24,Doncaster,6.24
2020-02-24,Edinburgh,0.1
2020-02-24,Leicester,-3.9
2020-02-24,Liverpool,2.84
2020-02-24,Mansfield,2.68
2020-02-24,Newcastle,-1.02
2020-02-24,Sheffield,1.75
2020-02-24,Wakefield,2.3
2020-02-24,Birkenhead,-0.22
2020-02-24,Birmingham,5.21
2020-02-24,Gloucester,1.18
2020-02-24,Manchester,-0.34
2020-02-24,Nottingham,0.03
2020-02-24,Portsmouth,3.46
2020-02-24,Sunderland,5.02
2020-02-24,Warrington,1.45
2020-02-24,Bournemouth,-1.97
2020-02-24,Northampton,-3.25
2020-02-24,Southampton,-0.99
2020-02-24,Huddersfield,1.42
2020-02-24,Peterborough,1.21
2020-02-24,Middlesbrough,-2.85
2020-02-24,Milton Keynes,2.99
2020-02-25,Hull,3.85
2020-02-25,York,2.65
2020-02-25,Derby,6.15
2020-02-25,Leeds,4.2
2020-02-25,Luton,0.04
2020-02-25,Stoke,2.48
2020-02-25,Wigan,0.12
2020-02-25,Dundee,8.29
2020-02-25,Exeter,2.88
2020-02-25,London,1.09
2020-02-25,Oxford,3.47
2020-02-25,Slough,1.79
2020-02-25,Belfast,7.92
2020-02-25,Bristol,1.43
2020-02-25,Burnley,-8.99
2020-02-25,Cardiff,-0.26
2020-02-25,Chatham,3.74
2020-02-25,Crawley,3.19
2020-02-25,Glasgow,4.57
2020-02-25,Ipswich,1.79
2020-02-25,Newport,-1.64
2020-02-25,Norwich,-1.92
2020-02-25,Preston,6.42
2020-02-25,Reading,-1.58
2020-02-25,Swansea,1.64
2020-02-25,Swindon,-1.04
2020-02-25,Telford,1.36
2020-02-25,Aberdeen,0.34
2020-02-25,Barnsley,6.07
2020-02-25,Basildon,-4.94
2020-02-25,Bradford,5.46
2020-02-25,Brighton,2.61
2020-02-25,Coventry,3.23
2020-02-25,Plymouth,2.87
2020-02-25,Southend,-4.69
2020-02-25,Worthing,1.39
2020-02-25,Aldershot,-2.14
2020-02-25,Blackburn,-3.04
2020-02-25,Blackpool,-1.01
2020-02-25,Cambridge,-3.9
2020-02-25,Doncaster,6.11
2020-02-25,Edinburgh,0.27
2020-02-25,Leicester,-4.73
2020-02-25,Liverpool,2.34
2020-02-25,Mansfield,2.51
2020-02-25,Newcastle,-1.1
2020-02-25,Sheffield,1.94
2020-02-25,Wakefield,2.48
2020-02-25,Birkenhead,-0.89
2020-02-25,Birmingham,5
2020-02-25,Gloucester,1.08
2020-02-25,Manchester,-0.62
2020-02-25,Nottingham,-0.2
2020-02-25,Portsmouth,3.15
2020-02-25,Sunderland,5.05
2020-02-25,Warrington,1.68
2020-02-25,Bournemouth,-2.44
2020-02-25,Northampton,-3.78
2020-02-25,Southampton,-1.31
2020-02-25,Huddersfield,1.18
2020-02-25,Peterborough,1.34
2020-02-25,Middlesbrough,-2.74
2020-02-25,Milton Keynes,2.66
2020-02-26,Hull,3.96
2020-02-26,York,2.38
2020-02-26,Derby,6.57
2020-02-26,Leeds,4.11
2020-02-26,Luton,-0.06
2020-02-26,Stoke,2.31
2020-02-26,Wigan,0.07
2020-02-26,Dundee,8.54
2020-02-26,Exeter,2.17
2020-02-26,London,1.03
2020-02-26,Oxford,3.61
2020-02-26,Slough,1.88
2020-02-26,Belfast,8.17
2020-02-26,Bristol,1.18
2020-02-26,Burnley,-9.67
2020-02-26,Cardiff,-0.22
2020-02-26,Chatham,3.23
2020-02-26,Crawley,3.26
2020-02-26,Glasgow,4.36
2020-02-26,Ipswich,1.68
2020-02-26,Newport,-1.61
2020-02-26,Norwich,-2.06
2020-02-26,Preston,6.45
2020-02-26,Reading,-1.72
2020-02-26,Swansea,1.5
2020-02-26,Swindon,-1.36
2020-02-26,Telford,1.02
2020-02-26,Aberdeen,0.13
2020-02-26,Barnsley,6.49
2020-02-26,Basildon,-5.02
2020-02-26,Bradford,4.92
2020-02-26,Brighton,2.19
2020-02-26,Coventry,3.09
2020-02-26,Plymouth,2.7
2020-02-26,Southend,-5.22
2020-02-26,Worthing,1.09
2020-02-26,Aldershot,-1.78
2020-02-26,Blackburn,-3.28
2020-02-26,Blackpool,-1.42
2020-02-26,Cambridge,-4.16
2020-02-26,Doncaster,5.8
2020-02-26,Edinburgh,0.27
2020-02-26,Leicester,-5.54
2020-02-26,Liverpool,1.87
2020-02-26,Mansfield,2.7
2020-02-26,Newcastle,-1.39
2020-02-26,Sheffield,2.05
2020-02-26,Wakefield,2.52
2020-02-26,Birkenhead,-1.21
2020-02-26,Birmingham,4.93
2020-02-26,Gloucester,1.11
2020-02-26,Manchester,-0.9
2020-02-26,Nottingham,-0.19
2020-02-26,Portsmouth,2.74
2020-02-26,Sunderland,4.92
2020-02-26,Warrington,2.04
2020-02-26,Bournemouth,-2.91
2020-02-26,Northampton,-4.08
2020-02-26,Southampton,-1.65
2020-02-26,Huddersfield,1.22
2020-02-26,Peterborough,1.34
2020-02-26,Middlesbrough,-2.81
2020-02-26,Milton Keynes,2.29
2020-02-27,Hull,3.94
2020-02-27,York,2.05
2020-02-27,Derby,6.85
2020-02-27,Leeds,4.15
2020-02-27,Luton,-0.12
2020-02-27,Stoke,2.32
2020-02-27,Wigan,0.32
2020-02-27,Dundee,8.35
2020-02-27,Exeter,1.66
2020-02-27,London,0.97
2020-02-27,Oxford,3.78
2020-02-27,Slough,1.9
2020-02-27,Belfast,7.95
2020-02-27,Bristol,0.93
2020-02-27,Burnley,-10.28
2020-02-27,Cardiff,-0.25
2020-02-27,Chatham,2.78
2020-02-27,Crawley,3.22
2020-02-27,Glasgow,4.26
2020-02-27,Ipswich,1.83
2020-02-27,Newport,-1.53
2020-02-27,Norwich,-2.02
2020-02-27,Preston,6.48
2020-02-27,Reading,-1.88
2020-02-27,Swansea,1.15
2020-02-27,Swindon,-1.56
2020-02-27,Telford,0.73
2020-02-27,Aberdeen,0.3
2020-02-27,Barnsley,6.31
2020-02-27,Basildon,-4.81
2020-02-27,Bradford,4.36
2020-02-27,Brighton,1.82
2020-02-27,Coventry,2.81
2020-02-27,Plymouth,2.59
2020-02-27,Southend,-5.36
2020-02-27,Worthing,1.06
2020-02-27,Aldershot,-1.31
2020-02-27,Blackburn,-3.44
2020-02-27,Blackpool,-1.87
2020-02-27,Cambridge,-4.38
2020-02-27,Doncaster,5.76
