date,Metro,indeed_job_postings_index
2021-09-29,"Sherbrooke, QC",151.45
2021-09-30,"Sherbrooke, QC",152.42
2021-10-01,"Sherbrooke, QC",153.02
2021-10-02,"Sherbrooke, QC",153.79
2021-10-03,"Sherbrooke, QC",154.02
2021-10-04,"Sherbrooke, QC",154.46
2021-10-05,"Sherbrooke, QC",154.49
2021-10-06,"Sherbrooke, QC",154.22
2021-10-07,"Sherbrooke, QC",154.07
2021-10-08,"Sherbrooke, QC",154.64
2021-10-09,"Sherbrooke, QC",154.57
2021-10-10,"Sherbrooke, QC",155.04
2021-10-11,"Sherbrooke, QC",155.04
2021-10-12,"Sherbrooke, QC",155
2021-10-13,"Sherbrooke, QC",155.05
2021-10-14,"Sherbrooke, QC",155.09
2021-10-15,"Sherbrooke, QC",155.05
2021-10-16,"Sherbrooke, QC",154.65
2021-10-17,"Sherbrooke, QC",154.44
2021-10-18,"Sherbrooke, QC",154.28
2021-10-19,"Sherbrooke, QC",154.37
2021-10-20,"Sherbrooke, QC",154.37
2021-10-21,"Sherbrooke, QC",154.47
2021-10-22,"Sherbrooke, QC",154.41
2021-10-23,"Sherbrooke, QC",155.32
2021-10-24,"Sherbrooke, QC",155.53
2021-10-25,"Sherbrooke, QC",156.06
2021-10-26,"Sherbrooke, QC",156.54
2021-10-27,"Sherbrooke, QC",157.18
2021-10-28,"Sherbrooke, QC",158.08
2021-10-29,"Sherbrooke, QC",158.69
2021-10-30,"Sherbrooke, QC",159.15
2021-10-31,"Sherbrooke, QC",159.58
2021-11-01,"Sherbrooke, QC",160.15
2021-11-02,"Sherbrooke, QC",160.79
2021-11-03,"Sherbrooke, QC",160.71
2021-11-04,"Sherbrooke, QC",160.15
2021-11-05,"Sherbrooke, QC",159.68
2021-11-06,"Sherbrooke, QC",158.72
2021-11-07,"Sherbrooke, QC",158.24
2021-11-08,"Sherbrooke, QC",156.97
2021-11-09,"Sherbrooke, QC",156.11
2021-11-10,"Sherbrooke, QC",156.05
2021-11-11,"Sherbrooke, QC",156.19
2021-11-12,"Sherbrooke, QC",156.3
2021-11-13,"Sherbrooke, QC",156.31
2021-11-14,"Sherbrooke, QC",156.5
2021-11-15,"Sherbrooke, QC",157.25
2021-11-16,"Sherbrooke, QC",157.69
2021-11-17,"Sherbrooke, QC",158.35
2021-11-18,"Sherbrooke, QC",159.11
2021-11-19,"Sherbrooke, QC",159.68
2021-11-20,"Sherbrooke, QC",159.95
2021-11-21,"Sherbrooke, QC",160.22
2021-11-22,"Sherbrooke, QC",160.28
2021-11-23,"Sherbrooke, QC",160.22
2021-11-24,"Sherbrooke, QC",159.41
2021-11-25,"Sherbrooke, QC",158.53
2021-11-26,"Sherbrooke, QC",157.87
2021-11-27,"Sherbrooke, QC",157.65
2021-11-28,"Sherbrooke, QC",157.28
2021-11-29,"Sherbrooke, QC",157.29
2021-11-30,"Sherbrooke, QC",157.52
2021-12-01,"Sherbrooke, QC",157.91
2021-12-02,"Sherbrooke, QC",157.94
2021-12-03,"Sherbrooke, QC",158.41
2021-12-04,"Sherbrooke, QC",158.96
2021-12-05,"Sherbrooke, QC",159.35
2021-12-06,"Sherbrooke, QC",159.72
2021-12-07,"Sherbrooke, QC",159.39
2021-12-08,"Sherbrooke, QC",159.06
2021-12-09,"Sherbrooke, QC",159.2
2021-12-10,"Sherbrooke, QC",158.47
2021-12-11,"Sherbrooke, QC",157.78
2021-12-12,"Sherbrooke, QC",157.68
2021-12-13,"Sherbrooke, QC",157.3
2021-12-14,"Sherbrooke, QC",157.39
2021-12-15,"Sherbrooke, QC",157.78
2021-12-16,"Sherbrooke, QC",158.02
2021-12-17,"Sherbrooke, QC",159.12
2021-12-18,"Sherbrooke, QC",160.16
2021-12-19,"Sherbrooke, QC",160.67
2021-12-20,"Sherbrooke, QC",161.29
2021-12-21,"Sherbrooke, QC",161.61
2021-12-22,"Sherbrooke, QC",161.3
2021-12-23,"Sherbrooke, QC",160.82
2021-12-24,"Sherbrooke, QC",160.36
2021-12-25,"Sherbrooke, QC",159.97
2021-12-26,"Sherbrooke, QC",159.63
2021-12-27,"Sherbrooke, QC",159.66
2021-12-28,"Sherbrooke, QC",159.74
2021-12-29,"Sherbrooke, QC",160.13
2021-12-30,"Sherbrooke, QC",160.53
2021-12-31,"Sherbrooke, QC",160.57
2022-01-01,"Sherbrooke, QC",160.72
2022-01-02,"Sherbrooke, QC",161.03
2022-01-03,"Sherbrooke, QC",160.85
2022-01-04,"Sherbrooke, QC",160.85
2022-01-05,"Sherbrooke, QC",160.8
2022-01-06,"Sherbrooke, QC",160.64
2022-01-07,"Sherbrooke, QC",160.68
2022-01-08,"Sherbrooke, QC",160.51
2022-01-09,"Sherbrooke, QC",160.19
2022-01-10,"Sherbrooke, QC",159.57
2022-01-11,"Sherbrooke, QC",159.38
2022-01-12,"Sherbrooke, QC",159.41
2022-01-13,"Sherbrooke, QC",159.53
2022-01-14,"Sherbrooke, QC",159.53
2022-01-15,"Sherbrooke, QC",159.56
2022-01-16,"Sherbrooke, QC",159.2
2022-01-17,"Sherbrooke, QC",159.18
2022-01-18,"Sherbrooke, QC",159.45
2022-01-19,"Sherbrooke, QC",159.41
2022-01-20,"Sherbrooke, QC",159.57
2022-01-21,"Sherbrooke, QC",159.89
2022-01-22,"Sherbrooke, QC",159.99
2022-01-23,"Sherbrooke, QC",160.61
2022-01-24,"Sherbrooke, QC",161.1
2022-01-25,"Sherbrooke, QC",160.79
2022-01-26,"Sherbrooke, QC",160.66
2022-01-27,"Sherbrooke, QC",160.55
2022-01-28,"Sherbrooke, QC",160.36
2022-01-29,"Sherbrooke, QC",160.48
2022-01-30,"Sherbrooke, QC",160.7
2022-01-31,"Sherbrooke, QC",160.88
2022-02-01,"Sherbrooke, QC",161.3
2022-02-02,"Sherbrooke, QC",161.96
2022-02-03,"Sherbrooke, QC",162.62
2022-02-04,"Sherbrooke, QC",163.28
2022-02-05,"Sherbrooke, QC",163.59
2022-02-06,"Sherbrooke, QC",163.69
2022-02-07,"Sherbrooke, QC",163.97
2022-02-08,"Sherbrooke, QC",164.13
2022-02-09,"Sherbrooke, QC",164.76
2022-02-10,"Sherbrooke, QC",165.87
2022-02-11,"Sherbrooke, QC",166.91
2022-02-12,"Sherbrooke, QC",168.67
2022-02-13,"Sherbrooke, QC",170.44
2022-02-14,"Sherbrooke, QC",171.86
2022-02-15,"Sherbrooke, QC",173.54
2022-02-16,"Sherbrooke, QC",175.77
2022-02-17,"Sherbrooke, QC",177.44
2022-02-18,"Sherbrooke, QC",178.74
2022-02-19,"Sherbrooke, QC",179.49
2022-02-20,"Sherbrooke, QC",179.91
2022-02-21,"Sherbrooke, QC",180.6
2022-02-22,"Sherbrooke, QC",181.51
2022-02-23,"Sherbrooke, QC",181.35
2022-02-24,"Sherbrooke, QC",180.88
2022-02-25,"Sherbrooke, QC",180.32
2022-02-26,"Sherbrooke, QC",179.78
2022-02-27,"Sherbrooke, QC",178.86
2022-02-28,"Sherbrooke, QC",178.29
2022-03-01,"Sherbrooke, QC",177.15
2022-03-02,"Sherbrooke, QC",176.18
2022-03-03,"Sherbrooke, QC",175.58
2022-03-04,"Sherbrooke, QC",175.04
2022-03-05,"Sherbrooke, QC",174.58
2022-03-06,"Sherbrooke, QC",174.55
2022-03-07,"Sherbrooke, QC",173.99
2022-03-08,"Sherbrooke, QC",173.57
2022-03-09,"Sherbrooke, QC",172.71
2022-03-10,"Sherbrooke, QC",171.49
2022-03-11,"Sherbrooke, QC",170.47
2022-03-12,"Sherbrooke, QC",169.72
2022-03-13,"Sherbrooke, QC",169.12
2022-03-14,"Sherbrooke, QC",168.36
2022-03-15,"Sherbrooke, QC",168.02
2022-03-16,"Sherbrooke, QC",167.97
2022-03-17,"Sherbrooke, QC",167.85
2022-03-18,"Sherbrooke, QC",167.96
2022-03-19,"Sherbrooke, QC",167.66
2022-03-20,"Sherbrooke, QC",167.47
2022-03-21,"Sherbrooke, QC",167.54
2022-03-22,"Sherbrooke, QC",167.6
2022-03-23,"Sherbrooke, QC",167.66
2022-03-24,"Sherbrooke, QC",168.18
2022-03-25,"Sherbrooke, QC",168.33
2022-03-26,"Sherbrooke, QC",168.58
2022-03-27,"Sherbrooke, QC",168.88
2022-03-28,"Sherbrooke, QC",169.39
2022-03-29,"Sherbrooke, QC",169.47
2022-03-30,"Sherbrooke, QC",170
2022-03-31,"Sherbrooke, QC",171.04
2022-04-01,"Sherbrooke, QC",172.28
2022-04-02,"Sherbrooke, QC",173.46
2022-04-03,"Sherbrooke, QC",174.72
2022-04-04,"Sherbrooke, QC",175.55
2022-04-05,"Sherbrooke, QC",176.32
2022-04-06,"Sherbrooke, QC",176.2
2022-04-07,"Sherbrooke, QC",175.03
2022-04-08,"Sherbrooke, QC",173.97
2022-04-09,"Sherbrooke, QC",172.89
2022-04-10,"Sherbrooke, QC",171.69
2022-04-11,"Sherbrooke, QC",170.81
2022-04-12,"Sherbrooke, QC",170.04
2022-04-13,"Sherbrooke, QC",169.82
2022-04-14,"Sherbrooke, QC",170.27
2022-04-15,"Sherbrooke, QC",170.6
2022-04-16,"Sherbrooke, QC",171.47
2022-04-17,"Sherbrooke, QC",172.2
2022-04-18,"Sherbrooke, QC",172.76
2022-04-19,"Sherbrooke, QC",173.09
2022-04-20,"Sherbrooke, QC",173.34
2022-04-21,"Sherbrooke, QC",172.94
2022-04-22,"Sherbrooke, QC",172.43
2022-04-23,"Sherbrooke, QC",172.09
2022-04-24,"Sherbrooke, QC",171.63
2022-04-25,"Sherbrooke, QC",171.4
2022-04-26,"Sherbrooke, QC",172.17
2022-04-27,"Sherbrooke, QC",172.38
2022-04-28,"Sherbrooke, QC",173.14
2022-04-29,"Sherbrooke, QC",174.16
2022-04-30,"Sherbrooke, QC",174.21
2022-05-01,"Sherbrooke, QC",174.67
2022-05-02,"Sherbrooke, QC",174.79
2022-05-03,"Sherbrooke, QC",174.21
2022-05-04,"Sherbrooke, QC",173.91
2022-05-05,"Sherbrooke, QC",173.23
2022-05-06,"Sherbrooke, QC",172.47
2022-05-07,"Sherbrooke, QC",171.98
2022-05-08,"Sherbrooke, QC",171.73
2022-05-09,"Sherbrooke, QC",171.79
2022-05-10,"Sherbrooke, QC",171.68
2022-05-11,"Sherbrooke, QC",171.62
2022-05-12,"Sherbrooke, QC",171.64
2022-05-13,"Sherbrooke, QC",171.64
2022-05-14,"Sherbrooke, QC",171.84
2022-05-15,"Sherbrooke, QC",171.65
2022-05-16,"Sherbrooke, QC",171.18
2022-05-17,"Sherbrooke, QC",171.15
2022-05-18,"Sherbrooke, QC",171.32
2022-05-19,"Sherbrooke, QC",171.7
2022-05-20,"Sherbrooke, QC",171.95
2022-05-21,"Sherbrooke, QC",171.9
2022-05-22,"Sherbrooke, QC",172.24
2022-05-23,"Sherbrooke, QC",172.53
2022-05-24,"Sherbrooke, QC",172.22
2022-05-25,"Sherbrooke, QC",171.76
