date,province,indeed_job_postings_index
2021-06-15,on,121.82
2021-06-16,on,122.27
2021-06-17,on,122.62
2021-06-18,on,123.06
2021-06-19,on,123.52
2021-06-20,on,123.82
2021-06-21,on,124.08
2021-06-22,on,124.15
2021-06-23,on,124.46
2021-06-24,on,124.73
2021-06-25,on,124.99
2021-06-26,on,125.42
2021-06-27,on,125.87
2021-06-28,on,126.35
2021-06-29,on,126.89
2021-06-30,on,127.27
2021-07-01,on,127.66
2021-07-02,on,127.9
2021-07-03,on,128.19
2021-07-04,on,128.37
2021-07-05,on,128.49
2021-07-06,on,128.58
2021-07-07,on,128.71
2021-07-08,on,128.91
2021-07-09,on,129.19
2021-07-10,on,129.35
2021-07-11,on,129.55
2021-07-12,on,129.9
2021-07-13,on,130.27
2021-07-14,on,130.55
2021-07-15,on,130.78
2021-07-16,on,131.06
2021-07-17,on,131.27
2021-07-18,on,131.66
2021-07-19,on,131.99
2021-07-20,on,132.21
2021-07-21,on,132.56
2021-07-22,on,132.98
2021-07-23,on,133.2
2021-07-24,on,133.64
2021-07-25,on,134.04
2021-07-26,on,134.46
2021-07-27,on,135.04
2021-07-28,on,135.53
2021-07-29,on,135.85
2021-07-30,on,136.14
2021-07-31,on,136.5
2021-08-01,on,136.56
2021-08-02,on,136.63
2021-08-03,on,136.39
2021-08-04,on,136.12
2021-08-05,on,135.98
2021-08-06,on,136.22
2021-08-07,on,136.28
2021-08-08,on,136.69
2021-08-09,on,136.93
2021-08-10,on,137.37
2021-08-11,on,137.89
2021-08-12,on,138.43
2021-08-13,on,138.99
2021-08-14,on,139.4
2021-08-15,on,139.51
2021-08-16,on,139.67
2021-08-17,on,139.88
2021-08-18,on,140.11
2021-08-19,on,140.2
2021-08-20,on,140.14
2021-08-21,on,140.13
2021-08-22,on,140.3
2021-08-23,on,140.39
2021-08-24,on,140.51
2021-08-25,on,140.46
2021-08-26,on,140.53
2021-08-27,on,140.72
2021-08-28,on,141.05
2021-08-29,on,141.34
2021-08-30,on,141.54
2021-08-31,on,141.72
2021-09-01,on,141.89
2021-09-02,on,142.06
2021-09-03,on,142.03
2021-09-04,on,141.9
2021-09-05,on,141.81
2021-09-06,on,141.96
2021-09-07,on,141.83
2021-09-08,on,141.86
2021-09-09,on,141.7
2021-09-10,on,141.6
2021-09-11,on,141.66
2021-09-12,on,141.52
2021-09-13,on,141.31
2021-09-14,on,141.29
2021-09-15,on,141.37
2021-09-16,on,141.45
2021-09-17,on,141.52
2021-09-18,on,141.68
2021-09-19,on,141.94
2021-09-20,on,142.25
2021-09-21,on,142.53
2021-09-22,on,142.7
2021-09-23,on,142.93
2021-09-24,on,143.05
2021-09-25,on,143.13
2021-09-26,on,143.11
2021-09-27,on,143.06
2021-09-28,on,143.15
2021-09-29,on,143.17
2021-09-30,on,143.22
2021-10-01,on,143.3
2021-10-02,on,143.44
2021-10-03,on,143.54
2021-10-04,on,143.56
2021-10-05,on,143.53
2021-10-06,on,143.62
2021-10-07,on,143.74
2021-10-08,on,144
2021-10-09,on,144.25
2021-10-10,on,144.69
2021-10-11,on,145.29
2021-10-12,on,145.47
2021-10-13,on,145.51
2021-10-14,on,145.49
2021-10-15,on,145.6
2021-10-16,on,145.35
2021-10-17,on,145.25
2021-10-18,on,145.07
2021-10-19,on,145.46
2021-10-20,on,145.98
2021-10-21,on,146.45
2021-10-22,on,146.76
2021-10-23,on,147.19
2021-10-24,on,147.38
2021-10-25,on,147.6
2021-10-26,on,147.62
2021-10-27,on,147.62
2021-10-28,on,147.84
2021-10-29,on,147.91
2021-10-30,on,148.16
2021-10-31,on,148.32
2021-11-01,on,148.57
2021-11-02,on,148.92
2021-11-03,on,149.19
2021-11-04,on,149.35
2021-11-05,on,149.64
2021-11-06,on,149.62
2021-11-07,on,149.93
2021-11-08,on,149.99
2021-11-09,on,150.19
2021-11-10,on,150.37
2021-11-11,on,150.5
2021-11-12,on,150.63
2021-11-13,on,150.81
2021-11-14,on,151.02
2021-11-15,on,151.29
2021-11-16,on,151.51
2021-11-17,on,151.78
2021-11-18,on,152.14
2021-11-19,on,152.21
2021-11-20,on,152.04
2021-11-21,on,152.04
2021-11-22,on,152.1
2021-11-23,on,151.96
2021-11-24,on,151.76
2021-11-25,on,151.43
2021-11-26,on,151.46
2021-11-27,on,151.65
2021-11-28,on,151.44
2021-11-29,on,151.48
2021-11-30,on,151.46
2021-12-01,on,151.38
2021-12-02,on,151.26
2021-12-03,on,151.11
2021-12-04,on,151.1
2021-12-05,on,151.18
2021-12-06,on,151.11
2021-12-07,on,151.1
2021-12-08,on,151.14
2021-12-09,on,151.17
2021-12-10,on,151.13
2021-12-11,on,150.81
2021-12-12,on,150.85
2021-12-13,on,150.78
2021-12-14,on,150.71
2021-12-15,on,150.66
2021-12-16,on,150.77
2021-12-17,on,150.82
2021-12-18,on,151.07
2021-12-19,on,150.95
2021-12-20,on,150.94
2021-12-21,on,150.89
2021-12-22,on,150.69
2021-12-23,on,150.46
2021-12-24,on,150.21
2021-12-25,on,150.02
2021-12-26,on,149.96
2021-12-27,on,149.97
2021-12-28,on,149.83
2021-12-29,on,149.72
2021-12-30,on,149.35
2021-12-31,on,149.12
2022-01-01,on,148.94
2022-01-02,on,148.53
2022-01-03,on,147.94
2022-01-04,on,147.53
2022-01-05,on,147.23
2022-01-06,on,146.97
2022-01-07,on,146.87
2022-01-08,on,146.58
2022-01-09,on,146.49
2022-01-10,on,146.42
2022-01-11,on,146.49
2022-01-12,on,146.64
2022-01-13,on,147.06
2022-01-14,on,147.2
2022-01-15,on,147.62
2022-01-16,on,147.87
2022-01-17,on,148.23
2022-01-18,on,148.37
2022-01-19,on,148.44
2022-01-20,on,148.44
2022-01-21,on,148.64
2022-01-22,on,148.52
2022-01-23,on,148.66
2022-01-24,on,148.71
2022-01-25,on,148.91
2022-01-26,on,149.07
2022-01-27,on,149.36
2022-01-28,on,149.71
2022-01-29,on,150.39
2022-01-30,on,150.88
2022-01-31,on,151.51
2022-02-01,on,152.16
2022-02-02,on,152.87
2022-02-03,on,153.49
2022-02-04,on,154.04
2022-02-05,on,154.35
2022-02-06,on,154.61
2022-02-07,on,154.83
2022-02-08,on,154.97
2022-02-09,on,155.23
2022-02-10,on,155.49
2022-02-11,on,155.74
2022-02-12,on,156.24
2022-02-13,on,156.68
2022-02-14,on,156.91
2022-02-15,on,155.85
2022-02-16,on,156.16
2022-02-17,on,156.57
2022-02-18,on,156.97
2022-02-19,on,156.94
2022-02-20,on,157.33
2022-02-21,on,157.99
2022-02-22,on,159.65
2022-02-23,on,159.69
2022-02-24,on,159.64
2022-02-25,on,159.53
2022-02-26,on,159.82
2022-02-27,on,159.7
2022-02-28,on,159.25
2022-03-01,on,159.27
2022-03-02,on,159.48
2022-03-03,on,159.67
2022-03-04,on,159.98
2022-03-05,on,159.96
2022-03-06,on,160.15
2022-03-07,on,160.51
2022-03-08,on,160.94
2022-03-09,on,161.24
2022-03-10,on,161.36
2022-03-11,on,161.34
2022-03-12,on,161.75
2022-03-13,on,162.06
2022-03-14,on,162.27
2022-03-15,on,162.29
2022-03-16,on,162.38
2022-03-17,on,162.71
2022-03-18,on,163.09
2022-03-19,on,163.22
2022-03-20,on,163.14
2022-03-21,on,163.24
2022-03-22,on,163.26
2022-03-23,on,163.3
2022-03-24,on,163.29
2022-03-25,on,163.41
2022-03-26,on,163.6
2022-03-27,on,163.81
2022-03-28,on,164.09
2022-03-29,on,164.38
2022-03-30,on,164.81
2022-03-31,on,165.26
2022-04-01,on,165.5
2022-04-02,on,165.81
2022-04-03,on,166.27
2022-04-04,on,166.42
2022-04-05,on,166.74
2022-04-06,on,166.96
2022-04-07,on,167.05
2022-04-08,on,167.18
2022-04-09,on,166.75
2022-04-10,on,166.32
2022-04-11,on,166.1
2022-04-12,on,165.91
2022-04-13,on,165.58
2022-04-14,on,165.63
2022-04-15,on,165.69
2022-04-16,on,166.15
2022-04-17,on,166.67
2022-04-18,on,166.97
2022-04-19,on,167.29
2022-04-20,on,167.81
2022-04-21,on,168.11
2022-04-22,on,168.33
2022-04-23,on,168.97
2022-04-24,on,169.37
2022-04-25,on,169.87
2022-04-26,on,170.23
2022-04-27,on,170.19
2022-04-28,on,170.58
2022-04-29,on,171.07
2022-04-30,on,171.32
2022-05-01,on,171.75
2022-05-02,on,172.2
2022-05-03,on,172.68
2022-05-04,on,173.62
2022-05-05,on,173.96
2022-05-06,on,174.31
2022-05-07,on,174.46
2022-05-08,on,174.7
2022-05-09,on,174.96
2022-05-10,on,175.17
2022-05-11,on,175.14
2022-05-12,on,175.19
2022-05-13,on,175.13
2022-05-14,on,175.18
2022-05-15,on,175.13
2022-05-16,on,175
2022-05-17,on,174.99
2022-05-18,on,175.05
2022-05-19,on,175.09
2022-05-20,on,175.22
2022-05-21,on,175.05
2022-05-22,on,175.08
2022-05-23,on,175.17
2022-05-24,on,174.89
2022-05-25,on,174.46
2022-05-26,on,174.03
2022-05-27,on,173.51
2022-05-28,on,173.18
2022-05-29,on,172.65
2022-05-30,on,172.09
2022-05-31,on,171.88
2022-06-01,on,171.71
2022-06-02,on,171.6
2022-06-03,on,171.62
2022-06-04,on,171.62
2022-06-05,on,171.53
2022-06-06,on,171.42
2022-06-07,on,171.31
2022-06-08,on,171.35
2022-06-09,on,171.28
2022-06-10,on,171.13
2022-06-11,on,171.05
2022-06-12,on,171.04
2022-06-13,on,171.01
2022-06-14,on,171.07
2022-06-15,on,171.06
2022-06-16,on,171.01
2022-06-17,on,171
2022-06-18,on,171.02
2022-06-19,on,171.02
2022-06-20,on,171.03
2022-06-21,on,170.69
2022-06-22,on,170.51
2022-06-23,on,170.39
2022-06-24,on,170.15
2022-06-25,on,169.87
2022-06-26,on,169.63
2022-06-27,on,169.52
2022-06-28,on,169.56
2022-06-29,on,169.37
2022-06-30,on,169.15
2022-07-01,on,168.72
2022-07-02,on,168.26
2022-07-03,on,167.73
2022-07-04,on,167.26
2022-07-05,on,166.85
2022-07-06,on,166.32
2022-07-07,on,165.92
2022-07-08,on,165.84
2022-07-09,on,165.55
2022-07-10,on,165.34
2022-07-11,on,165.04
2022-07-12,on,164.66
2022-07-13,on,164.38
2022-07-14,on,163.93
2022-07-15,on,163.5
2022-07-16,on,163.42
2022-07-17,on,163.34
2022-07-18,on,163.07
2022-07-19,on,162.99
2022-07-20,on,162.69
2022-07-21,on,162.6
2022-07-22,on,162.56
2022-07-23,on,162.04
2022-07-24,on,161.85
2022-07-25,on,161.56
2022-07-26,on,161.27
2022-07-27,on,161.25
2022-07-28,on,161.14
2022-07-29,on,160.72
2022-07-30,on,160.66
2022-07-31,on,160.25
2022-08-01,on,160.1
2022-08-02,on,159.54
2022-08-03,on,159
2022-08-04,on,158.49
2022-08-05,on,158.17
2022-08-06,on,157.96
2022-08-07,on,157.8
2022-08-08,on,157.73
2022-08-09,on,157.92
2022-08-10,on,158.05
2022-08-11,on,158.33
2022-08-12,on,158.59
2022-08-13,on,158.7
2022-08-14,on,158.92
2022-08-15,on,158.85
2022-08-16,on,158.8
2022-08-17,on,158.79
2022-08-18,on,158.57
2022-08-19,on,158.42
2022-08-20,on,158.35
2022-08-21,on,158.08
2022-08-22,on,157.94
2022-08-23,on,157.67
2022-08-24,on,157.41
2022-08-25,on,157.18
2022-08-26,on,156.77
2022-08-27,on,156.43
2022-08-28,on,156.14
2022-08-29,on,155.86
2022-08-30,on,155.68
2022-08-31,on,155.51
2022-09-01,on,155.5
2022-09-02,on,155.57
2022-09-03,on,155.69
2022-09-04,on,155.85
2022-09-05,on,155.95
2022-09-06,on,155.83
2022-09-07,on,155.61
2022-09-08,on,155.12
2022-09-09,on,154.79
2022-09-10,on,154.45
2022-09-11,on,154
2022-09-12,on,153.67
2022-09-13,on,153.55
2022-09-14,on,153.5
2022-09-15,on,153.64
2022-09-16,on,153.69
2022-09-17,on,153.67
2022-09-18,on,153.71
2022-09-19,on,153.67
2022-09-20,on,153.64
2022-09-21,on,153.63
2022-09-22,on,153.56
2022-09-23,on,153.54
2022-09-24,on,153.49
2022-09-25,on,153.49
2022-09-26,on,153.63
2022-09-27,on,153.91
2022-09-28,on,154.01
2022-09-29,on,154.13
2022-09-30,on,154.01
2022-10-01,on,153.92
2022-10-02,on,153.79
2022-10-03,on,153.57
2022-10-04,on,153.24
2022-10-05,on,153.11
2022-10-06,on,152.82
2022-10-07,on,152.68
2022-10-08,on,152.61
2022-10-09,on,152.72
2022-10-10,on,152.88
2022-10-11,on,152.87
2022-10-12,on,152.86
2022-10-13,on,152.96
2022-10-14,on,153
2022-10-15,on,153.03
2022-10-16,on,153.12
2022-10-17,on,153.07
2022-10-18,on,153.21
2022-10-19,on,153.37
2022-10-20,on,153.65
2022-10-21,on,154.05
2022-10-22,on,153.99
2022-10-23,on,154
2022-10-24,on,154.15
2022-10-25,on,154.22
2022-10-26,on,154.35
2022-10-27,on,154.56
2022-10-28,on,154.59
2022-10-29,on,154.94
2022-10-30,on,155.02
2022-10-31,on,155.08
2022-11-01,on,154.99
2022-11-02,on,154.76
2022-11-03,on,154.26
2022-11-04,on,154
2022-11-05,on,153.82
2022-11-06,on,153.65
2022-11-07,on,153.44
2022-11-08,on,153.56
2022-11-09,on,153.65
2022-11-10,on,153.82
2022-11-11,on,153.95
2022-11-12,on,153.98
2022-11-13,on,154.05
2022-11-14,on,154.18
2022-11-15,on,154.06
2022-11-16,on,153.84
2022-11-17,on,153.53
2022-11-18,on,153.06
2022-11-19,on,152.54
2022-11-20,on,152.13
2022-11-21,on,151.66
2022-11-22,on,151.3
2022-11-23,on,151.12
2022-11-24,on,151.05
2022-11-25,on,151.1
2022-11-26,on,151.16
2022-11-27,on,151.16
2022-11-28,on,151.05
2022-11-29,on,150.83
2022-11-30,on,150.57
2022-12-01,on,150.23
2022-12-02,on,149.85
2022-12-03,on,149.6
2022-12-04,on,149.19
2022-12-05,on,148.89
2022-12-06,on,148.71
2022-12-07,on,148.49
2022-12-08,on,148.31
2022-12-09,on,148.29
2022-12-10,on,148
2022-12-11,on,147.95
2022-12-12,on,148.01
2022-12-13,on,148.06
2022-12-14,on,148.13
2022-12-15,on,148.14
2022-12-16,on,147.9
2022-12-17,on,147.83
2022-12-18,on,147.71
2022-12-19,on,147.54
2022-12-20,on,147.21
2022-12-21,on,146.83
2022-12-22,on,146.59
2022-12-23,on,146.38
2022-12-24,on,146.24
2022-12-25,on,146.1
2022-12-26,on,146.02
2022-12-27,on,146.12
2022-12-28,on,146.18
2022-12-29,on,146.14
2022-12-30,on,146.16
2022-12-31,on,146.17
2023-01-01,on,146.11
2023-01-02,on,146.06
2023-01-03,on,145.95
2023-01-04,on,145.85
2023-01-05,on,145.71
2023-01-06,on,145.65
2023-01-07,on,145.59
2023-01-08,on,145.46
2023-01-09,on,145.07
2023-01-10,on,144.79
2023-01-11,on,144.66
2023-01-12,on,144.64
2023-01-13,on,144.54
2023-01-14,on,144.27
2023-01-15,on,144.15
2023-01-16,on,144.07
2023-01-17,on,143.86
2023-01-18,on,143.51
2023-01-19,on,143.12
2023-01-20,on,142.71
2023-01-21,on,142.33
2023-01-22,on,141.95
2023-01-23,on,141.44
2023-01-24,on,141.12
2023-01-25,on,140.78
2023-01-26,on,140.43
2023-01-27,on,140.14
2023-01-28,on,139.96
2023-01-29,on,139.54
2023-01-30,on,139.34
2023-01-31,on,138.99
2023-02-01,on,138.79
2023-02-02,on,138.64
2023-02-03,on,138.49
2023-02-04,on,138.35
2023-02-05,on,138.26
2023-02-06,on,138.2
2023-02-07,on,138.16
2023-02-08,on,138.03
2023-02-09,on,137.88
2023-02-10,on,137.73
2023-02-11,on,137.52
2023-02-12,on,137.27
2023-02-13,on,137
2023-02-14,on,136.73
2023-02-15,on,136.45
2023-02-16,on,136.08
2023-02-17,on,135.76
2023-02-18,on,135.01
2023-02-19,on,134.75
2023-02-20,on,134.51
2023-02-21,on,134.18
2023-02-22,on,133.92
2023-02-23,on,133.89
2023-02-24,on,133.51
2023-02-25,on,133.63
2023-02-26,on,133.28
2023-02-27,on,132.93
2023-02-28,on,132.62
2023-03-01,on,132.21
2023-03-02,on,131.65
2023-03-03,on,131.27
2023-03-04,on,130.64
2023-03-05,on,130.17
2023-03-06,on,129.62
2023-03-07,on,129.08
2023-03-08,on,128.51
2023-03-09,on,127.87
2023-03-10,on,128.11
2023-03-11,on,128.43
2023-03-12,on,128.76
2023-03-13,on,129.14
2023-03-14,on,129.55
2023-03-15,on,130.09
2023-03-16,on,130.76
2023-03-17,on,130.73
2023-03-18,on,130.84
2023-03-19,on,130.86
2023-03-20,on,130.75
2023-03-21,on,130.61
2023-03-22,on,130.5
2023-03-23,on,130.24
2023-03-24,on,129.88
2023-03-25,on,129.51
2023-03-26,on,129.16
2023-03-27,on,128.88
2023-03-28,on,128.75
2023-03-29,on,128.56
2023-03-30,on,128.47
2023-03-31,on,128.34
2023-04-01,on,128.14
2023-04-02,on,127.99
2023-04-03,on,127.88
2023-04-04,on,127.81
2023-04-05,on,127.77
2023-04-06,on,127.75
2023-04-07,on,127.88
2023-04-08,on,128.01
2023-04-09,on,128.05
2023-04-10,on,128.12
2023-04-11,on,127.95
2023-04-12,on,127.83
2023-04-13,on,127.61
2023-04-14,on,127.53
2023-04-15,on,127.08
2023-04-16,on,127.01
2023-04-17,on,126.9
2023-04-18,on,126.95
2023-04-19,on,126.91
2023-04-20,on,127.03
2023-04-21,on,126.98
2023-04-22,on,127.32
2023-04-23,on,127.35
2023-04-24,on,127.45
2023-04-25,on,127.52
2023-04-26,on,127.66
2023-04-27,on,127.73
2023-04-28,on,127.72
2023-04-29,on,127.75
2023-04-30,on,127.78
2023-05-01,on,127.79
2023-05-02,on,127.88
2023-05-03,on,127.79
2023-05-04,on,127.27
2023-05-05,on,127.27
2023-05-06,on,127.16
2023-05-07,on,127.04
2023-05-08,on,126.9
2023-05-09,on,126.6
2023-05-10,on,126.51
2023-05-11,on,126.81
2023-05-12,on,126.21
2023-05-13,on,126
2023-05-14,on,125.87
2023-05-15,on,125.68
2023-05-16,on,125.5
2023-05-17,on,125.33
2023-05-18,on,125.23
2023-05-19,on,125.58
2023-05-20,on,125.42
2023-05-21,on,125.35
2023-05-22,on,125.28
2023-05-23,on,125.08
2023-05-24,on,124.79
2023-05-25,on,124.53
2023-05-26,on,124.27
2023-05-27,on,124.26
2023-05-28,on,123.91
2023-05-29,on,123.67
2023-05-30,on,123.6
2023-05-31,on,123.52
2023-06-01,on,123.33
2023-06-02,on,123.18
2023-06-03,on,122.8
2023-06-04,on,122.53
2023-06-05,on,122.3
2023-06-06,on,122.18
2023-06-07,on,122.01
2023-06-08,on,121.84
2023-06-09,on,121.62
2023-06-10,on,121.4
2023-06-11,on,121.35
2023-06-12,on,121.29
2023-06-13,on,121.11
2023-06-14,on,120.98
2023-06-15,on,121.02
2023-06-16,on,121
2023-06-17,on,121.07
2023-06-18,on,121.01
2023-06-19,on,120.93
2023-06-20,on,120.85
2023-06-21,on,120.71
2023-06-22,on,120.48
2023-06-23,on,120.24
2023-06-24,on,120.24
2023-06-25,on,120.24
2023-06-26,on,120.15
2023-06-27,on,120.06
2023-06-28,on,119.83
2023-06-29,on,119.58
2023-06-30,on,119.42
2023-07-01,on,118.98
2023-07-02,on,118.57
2023-07-03,on,118.15
2023-07-04,on,117.79
2023-07-05,on,117.6
2023-07-06,on,117.37
2023-07-07,on,117.2
2023-07-08,on,117.2
2023-07-09,on,117.01
2023-07-10,on,116.9
2023-07-11,on,116.77
2023-07-12,on,116.67
2023-07-13,on,116.58
2023-07-14,on,116.41
2023-07-15,on,116.19
2023-07-16,on,116.08
2023-07-17,on,116
2023-07-18,on,115.88
2023-07-19,on,115.81
2023-07-20,on,115.58
2023-07-21,on,115.5
2023-07-22,on,115.21
2023-07-23,on,115.07
2023-07-24,on,114.96
2023-07-25,on,114.83
2023-07-26,on,114.73
2023-07-27,on,114.76
2023-07-28,on,114.72
2023-07-29,on,114.86
2023-07-30,on,114.76
2023-07-31,on,114.61
2023-08-01,on,114.43
2023-08-02,on,114.07
2023-08-03,on,113.71
2023-08-04,on,113.44
2023-08-05,on,113.2
2023-08-06,on,113.02
2023-08-07,on,112.89
2023-08-08,on,112.57
2023-08-09,on,112.32
2023-08-10,on,112.06
2023-08-11,on,111.67
2023-08-12,on,111.28
2023-08-13,on,111
2023-08-14,on,110.62
2023-08-15,on,110.51
2023-08-16,on,110.41
2023-08-17,on,110.41
2023-08-18,on,110.37
2023-08-19,on,110.31
2023-08-20,on,110.23
2023-08-21,on,110.07
2023-08-22,on,109.92
2023-08-23,on,109.84
2023-08-24,on,109.71
2023-08-25,on,109.66
2023-08-26,on,109.62
2023-08-27,on,109.57
2023-08-28,on,109.69
2023-08-29,on,109.78
2023-08-30,on,109.81
2023-08-31,on,109.81
2023-09-01,on,109.63
2023-09-02,on,109.55
2023-09-03,on,109.43
2023-09-04,on,109.27
2023-09-05,on,109.05
2023-09-06,on,108.82
2023-09-07,on,108.76
2023-09-08,on,108.9
2023-09-09,on,108.94
2023-09-10,on,108.93
2023-09-11,on,108.86
2023-09-12,on,108.79
2023-09-13,on,108.76
2023-09-14,on,108.52
2023-09-15,on,108.21
2023-09-16,on,107.87
2023-09-17,on,107.62
2023-09-18,on,107.37
2023-09-19,on,107.25
2023-09-20,on,107.08
2023-09-21,on,107.05
2023-09-22,on,106.96
2023-09-23,on,106.87
2023-09-24,on,106.8
2023-09-25,on,106.76
2023-09-26,on,106.59
2023-09-27,on,106.4
2023-09-28,on,106.21
2023-09-29,on,106.09
2023-09-30,on,105.98
2023-10-01,on,105.86
2023-10-02,on,105.71
2023-10-03,on,105.94
2023-10-04,on,106.16
2023-10-05,on,106.3
2023-10-06,on,106.54
2023-10-07,on,106.8
2023-10-08,on,106.99
2023-10-09,on,107.21
2023-10-10,on,107.08
2023-10-11,on,107.11
2023-10-12,on,107.28
2023-10-13,on,107.21
2023-10-14,on,107.16
2023-10-15,on,107.16
2023-10-16,on,107.08
2023-10-17,on,107.07
2023-10-18,on,106.99
2023-10-19,on,106.8
2023-10-20,on,106.71
2023-10-21,on,106.22
2023-10-22,on,106.09
2023-10-23,on,105.95
2023-10-24,on,105.82
2023-10-25,on,105.73
2023-10-26,on,105.59
2023-10-27,on,105.48
2023-10-28,on,105.75
2023-10-29,on,105.66
2023-10-30,on,105.7
2023-10-31,on,105.71
2023-11-01,on,105.67
2023-11-02,on,105.7
2023-11-03,on,105.69
2023-11-04,on,105.72
2023-11-05,on,105.69
2023-11-06,on,105.63
2023-11-07,on,105.62
2023-11-08,on,105.47
2023-11-09,on,105.24
2023-11-10,on,105.06
2023-11-11,on,104.77
2023-11-12,on,104.49
2023-11-13,on,104.18
2023-11-14,on,103.8
2023-11-15,on,103.51
2023-11-16,on,103.34
2023-11-17,on,103.1
2023-11-18,on,102.82
2023-11-19,on,102.66
2023-11-20,on,102.52
2023-11-21,on,102.5
2023-11-22,on,102.49
2023-11-23,on,102.39
2023-11-24,on,102.34
2023-11-25,on,102.39
2023-11-26,on,102.34
2023-11-27,on,102.34
2023-11-28,on,102.32
2023-11-29,on,102.25
2023-11-30,on,102.19
2023-12-01,on,102.14
2023-12-02,on,101.99
2023-12-03,on,101.96
2023-12-04,on,101.94
2023-12-05,on,101.84
2023-12-06,on,101.79
2023-12-07,on,101.67
2023-12-08,on,101.6
2023-12-09,on,101.53
2023-12-10,on,101.5
2023-12-11,on,101.51
2023-12-12,on,101.46
2023-12-13,on,101.44
2023-12-14,on,101.59
2023-12-15,on,101.62
2023-12-16,on,101.8
2023-12-17,on,101.87
2023-12-18,on,101.9
2023-12-19,on,101.98
2023-12-20,on,102.11
2023-12-21,on,102.09
2023-12-22,on,102.11
2023-12-23,on,102.04
2023-12-24,on,102
2023-12-25,on,102.01
2023-12-26,on,102.02
2023-12-27,on,101.9
2023-12-28,on,101.94
2023-12-29,on,102.06
2023-12-30,on,102.22
2023-12-31,on,102.35
2024-01-01,on,102.44
2024-01-02,on,102.56
2024-01-03,on,102.75
2024-01-04,on,102.95
2024-01-05,on,103.11
2024-01-06,on,103.34
2024-01-07,on,103.46
2024-01-08,on,103.44
2024-01-09,on,103.44
2024-01-10,on,103.48
2024-01-11,on,103.42
2024-01-12,on,103.28
2024-01-13,on,102.94
2024-01-14,on,102.84
2024-01-15,on,102.79
2024-01-16,on,102.72
2024-01-17,on,102.66
2024-01-18,on,102.67
2024-01-19,on,102.85
2024-01-20,on,103.08
2024-01-21,on,103.24
2024-01-22,on,103.38
2024-01-23,on,103.51
2024-01-24,on,103.57
2024-01-25,on,103.55
2024-01-26,on,103.42
2024-01-27,on,103.33
2024-01-28,on,103.13
2024-01-29,on,102.94
2024-01-30,on,102.77
2024-01-31,on,102.56
2024-02-01,on,102.31
2024-02-02,on,102.02
2024-02-03,on,101.76
2024-02-04,on,101.52
2024-02-05,on,101.28
2024-02-06,on,101.07
2024-02-07,on,100.89
2024-02-08,on,100.81
2024-02-09,on,100.72
2024-02-10,on,100.62
2024-02-11,on,100.52
2024-02-12,on,100.41
2024-02-13,on,100.26
2024-02-14,on,100.13
2024-02-15,on,100.05
2024-02-16,on,100.16
2024-02-17,on,99.94
2024-02-18,on,100.17
2024-02-19,on,100.34
2024-02-20,on,100.46
2024-02-21,on,100.54
2024-02-22,on,100.59
2024-02-23,on,100.47
2024-02-24,on,100.73
2024-02-25,on,100.56
2024-02-26,on,100.5
2024-02-27,on,100.39
2024-02-28,on,100.43
2024-02-29,on,100.39
2024-03-01,on,100.43
2024-03-02,on,100.26
2024-03-03,on,100.22
2024-03-04,on,100.16
2024-03-05,on,100.26
2024-03-06,on,100.2
2024-03-07,on,100.27
2024-03-08,on,100.26
2024-03-09,on,100.44
2024-03-10,on,100.4
2024-03-11,on,100.31
2024-03-12,on,100.12
2024-03-13,on,100.02
2024-03-14,on,99.77
2024-03-15,on,99.6
2024-03-16,on,99.36
2024-03-17,on,99.32
2024-03-18,on,99.4
2024-03-19,on,99.44
2024-03-20,on,99.38
2024-03-21,on,99.39
2024-03-22,on,99.41
2024-03-23,on,99.44
2024-03-24,on,99.23
2024-03-25,on,98.97
2024-03-26,on,98.72
2024-03-27,on,98.49
2024-03-28,on,98.3
2024-03-29,on,98.06
2024-03-30,on,97.93
2024-03-31,on,97.93
2024-04-01,on,97.92
2024-04-02,on,97.92
2024-04-03,on,98.01
2024-04-04,on,97.9
2024-04-05,on,97.8
2024-04-06,on,97.69
2024-04-07,on,97.63
2024-04-08,on,97.54
2024-04-09,on,97.43
2024-04-10,on,97.38
2024-04-11,on,97.46
2024-04-12,on,97.51
2024-04-13,on,97.56
2024-04-14,on,97.59
2024-04-15,on,97.75
2024-04-16,on,97.96
2024-04-17,on,98.12
2024-04-18,on,98.25
2024-04-19,on,98.36
2024-04-20,on,98.26
2024-04-21,on,98.41
2024-04-22,on,98.38
2024-04-23,on,98.37
2024-04-24,on,98.26
2024-04-25,on,98.18
2024-04-26,on,98.06
2024-04-27,on,98.22
2024-04-28,on,98.18
2024-04-29,on,98.19
2024-04-30,on,98.11
2024-05-01,on,98.04
2024-05-02,on,97.86
2024-05-03,on,97.77
2024-05-04,on,97.71
2024-05-05,on,97.36
2024-05-06,on,97.13
2024-05-07,on,96.98
2024-05-08,on,96.82
2024-05-09,on,96.75
2024-05-10,on,96.63
2024-05-11,on,96.4
2024-05-12,on,96.47
2024-05-13,on,96.31
2024-05-14,on,96.13
2024-05-15,on,96.07
2024-05-16,on,96.08
2024-05-17,on,96.01
2024-05-18,on,95.63
2024-05-19,on,95.06
2024-05-20,on,94.62
2024-05-21,on,94.03
2024-05-22,on,93.96
2024-05-23,on,93.85
2024-05-24,on,93.77
2024-05-25,on,93.96
2024-05-26,on,94.29
2024-05-27,on,94.59
